system:index,-75739207_37861743,-75761665_37843777,-75793106_37906659,-75802089_37915642,-75811073_37875218,-75820056_37812336,-75842514_37794370,-75864972_37718013,-75887429_37628181,-75972769_37776403,-75990736_37682080,-76053618_36923004,-76053618_37228431,-76058109_37583266,-76080567_37412586,-76156924_37488943,-76161416_37412586,-76161416_37587757,-76165907_36994869,-76170399_37911151,-76174890_37798861,-76188365_37691064,-76206331_37237414,-76219806_38319884,-76228789_38135730,-76228789_38315393,-76264722_38189629,-76291671_38319884,-76305146_38526497,-76305146_39164301,-76336587_38032423,-76345570_38023440,-76345570_39177775,-76350062_38575904,-76372520_37179024,-76385994_37237414,-76385994_37241906,-76390486_37219448,-76390486_37250889,-76390486_37259872,-76390486_38557938,-76390486_39150826,-76412944_38557938,-76426419_38113272,-76430910_38122255,-76444385_38059373,-76444385_38113272,-76448876_38086322,-76655489_38189629,-76722863_38189629,-76767778_38171662,-76803711_38176154,imageID,timeMillis,.geo
T2000091_0,0.007792001124471426,0.0075880009680986404,0.007732001133263111,0.007732001133263111,0.0073740012012422085,0.00784200057387352,0.010240000672638416,0.006234000902622938,0.006670000962913036,0.00568400090560317,0.0053280009888112545,,0.005744000896811485,0.004344000946730375,0.004758000839501619,0.0037760010454803705,0.003944001160562038,0.0035040010698139668,0.007420001085847616,0.0036940008867532015,0.002786000957712531,0.00350200105458498,0.004312001168727875,,0.0036440009716898203,,,,,,0.0037160010542720556,0.0037160010542720556,0.014200001023709774,0.0034480011090636253,0.009672001004219055,0.007736001163721085,0.007736001163721085,0.007736001163721085,0.007736001163721085,,,,,0.002906000940129161,0.002906000940129161,0.002986001083627343,0.002906000940129161,0.002906000940129161,,,,,T2000091,9.54450006E11,"{""type"":""Point"",""coordinates"":[-76.26472183353708,36.83766401353128]}"
T2000092_0,,,,,,,,,,0.004510000813752413,,,,,,,,0.0036560010630637407,,,,,0.004340000916272402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T2000092,9.54536705E11,"{""type"":""Point"",""coordinates"":[-76.26472183353708,36.83766401353128]}"
T2000093_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T2000093,9.54622806E11,"{""type"":""Point"",""coordinates"":[-76.26472183353708,36.83766401353128]}"
T2000094_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T2000094,9.54707406E11,"{""type"":""Point"",""coordinates"":[-76.26472183353708,36.83766401353128]}"
T2000095_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T2000095,9.54794105E11,"{""type"":""Point"",""coordinates"":[-76.26472183353708,36.83766401353128]}"
T2000096_0,,,,,0.012372001074254513,,0.010468000546097755,,,0.00668600108474493,0.007482001092284918,,0.006868001073598862,0.0049060010351240635,0.004426001105457544,0.005350001156330109,0.005770001094788313,0.0037280009128153324,0.009986001066863537,,0.0032440009526908398,0.0032700009178370237,0.006808001082390547,,,,,,,,0.0033220010809600353,0.0033220010809600353,,,0.009138001129031181,0.008904000744223595,0.008904000744223595,0.008904000744223595,0.008904000744223595,,,,,,,,,,,,,,T2000096,9.54879606E11,"{""type"":""Point"",""coordinates"":[-76.26472183353708,36.83766401353128]}"
T2000097_0,,,,,0.013090001419186592,0.010262001305818558,0.011980000883340836,,,0.00811800081282854,0.00808200053870678,,0.00920800119638443,0.004502001218497753,0.007616001181304455,0.00767600117251277,0.008534001186490059,0.004040000960230827,0.010902000591158867,,,,0.008398001082241535,,,,,,,,,,,,0.009598000906407833,,,,,,,,,,,,,,,,,,T2000097,9.54966306E11,"{""type"":""Point"",""coordinates"":[-76.26472183353708,36.83766401353128]}"
T2000098_0,,,,,,,,,0.0064400010742247105,,,,0.008818000555038452,0.004880000837147236,0.007006001193076372,0.004740001168102026,0.005874000955373049,0.004376001190394163,0.010430000722408295,,,0.0036240010522305965,0.008922001346945763,,,,,,,,,,,,0.010468000546097755,0.010088001377880573,0.010088001377880573,0.010088001377880573,0.010088001377880573,,,,,,,,,,,,,,T2000098,9.55051506E11,"{""type"":""Point"",""coordinates"":[-76.26472183353708,36.83766401353128]}"
T2000099_0,,,,,,,,,,0.00743000116199255,0.006836000829935074,,,0.0049940007738769054,,0.008272000588476658,,0.004202000796794891,,,,,,,0.004814000800251961,,,,,,,,,,,,,,,,,,,,,,,,,,,,T2000099,9.55138206E11,"{""type"":""Point"",""coordinates"":[-76.26472183353708,36.83766401353128]}"
T2000100_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T2000100,9.55224006E11,"{""type"":""Point"",""coordinates"":[-76.26472183353708,36.83766401353128]}"
T2000101_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T2000101,9.55310405E11,"{""type"":""Point"",""coordinates"":[-76.26472183353708,36.83766401353128]}"
T2000102_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T2000102,9.55399506E11,"{""type"":""Point"",""coordinates"":[-76.26472183353708,36.83766401353128]}"
T2000103_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T2000103,9.55484706E11,"{""type"":""Point"",""coordinates"":[-76.26472183353708,36.83766401353128]}"
T2000104_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T2000104,9.55571405E11,"{""type"":""Point"",""coordinates"":[-76.26472183353708,36.83766401353128]}"
T2000105_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T2000105,9.55656605E11,"{""type"":""Point"",""coordinates"":[-76.26472183353708,36.83766401353128]}"
T2000106_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T2000106,9.55743606E11,"{""type"":""Point"",""coordinates"":[-76.26472183353708,36.83766401353128]}"
T2000107_0,,,,,,,,,,,,,,,,,,,,0.00452400092035532,,,,,,,0.0040980009362101555,,,,0.0030940009746700525,0.0030940009746700525,,,,,,,,,,,,,,0.002636000979691744,,,,,,,T2000107,9.55828806E11,"{""type"":""Point"",""coordinates"":[-76.26472183353708,36.83766401353128]}"
T2000108_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T2000108,9.55915505E11,"{""type"":""Point"",""coordinates"":[-76.26472183353708,36.83766401353128]}"
T2000109_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T2000109,9.56004606E11,"{""type"":""Point"",""coordinates"":[-76.26472183353708,36.83766401353128]}"
T2000110_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T2000110,9.56089806E11,"{""type"":""Point"",""coordinates"":[-76.26472183353708,36.83766401353128]}"
T2000111_0,0.010644000954926014,0.010928001254796982,0.011998000554740429,0.011998000554740429,0.011424001306295395,0.01077400054782629,0.010556001216173172,0.009944001212716103,0.008300000801682472,0.007616001181304455,0.00798600073903799,,0.01098800078034401,0.009224001318216324,0.010498001240193844,0.01069600135087967,0.012824000790715218,0.009698000736534595,0.012304000556468964,,,0.006264001131057739,0.01316200103610754,,0.004186001140624285,,,,,,,,,,0.011680001392960548,0.012106001377105713,0.012106001377105713,0.012106001377105713,0.012106001377105713,,,,,,,,,,,,,,T2000111,9.56176505E11,"{""type"":""Point"",""coordinates"":[-76.26472183353708,36.83766401353128]}"
T2000112_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T2000112,9.56262005E11,"{""type"":""Point"",""coordinates"":[-76.26472183353708,36.83766401353128]}"
